City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1196,Selty,RU,57.3132,52.1345,19.62,90,100,7.23,Snow
1197,Ipil,PH,7.75,122.5167,83.43,67,100,0.96,Rain
1198,Daru,PG,-9.0763,143.2092,87.91,66,100,13.62,Clouds
1199,Baragua,CU,21.6967,-78.6328,72.27,84,1,10.92,Clear
1200,Urengoy,RU,65.9667,78.3667,8.06,96,98,6.06,Clouds
1201,Sergeyevka,KZ,53.88,67.4158,20.07,80,100,14.09,Clouds
1202,Embonas,GR,36.2269,27.8564,48.33,77,43,10.83,Clouds
1203,Sokolo,ML,14.7328,-6.1219,65.12,15,12,8.86,Clouds
1204,Xingyi,CN,24.1877,102.817,62.4,36,15,11.07,Clouds
1205,Orlik,RU,52.5178,99.825,2.14,84,60,0.45,Clouds
1206,Leatherhead,GB,51.2959,-0.3259,50.45,82,40,11.01,Clouds
1207,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,72.39,99,99,1.45,Clouds
1208,Suhbaatar,MN,50.2314,106.2078,4.68,85,92,4.12,Clouds
1209,Nampula,MZ,-15.1165,39.2666,80.55,69,40,5.75,Clouds
1210,Amudat,UG,1.95,34.95,78.19,39,91,9.93,Clouds
1211,Griffith,US,41.5284,-87.4237,24.89,71,100,4.0,Clouds
1212,Richards Bay,ZA,-28.783,32.0377,74.89,92,97,16.58,Rain
1213,Binga,ZW,-17.6203,27.3414,72.88,87,30,3.38,Rain
1214,Pleasant Point,NZ,-44.2667,171.1333,56.28,97,100,7.83,Clouds
1215,Tyukhtet,RU,56.5389,89.3011,18.54,89,100,8.19,Clouds
1216,Maceio,BR,-9.6658,-35.7353,76.44,88,40,4.61,Clouds
1217,Gladstone,AU,-23.85,151.25,87.73,45,75,14.97,Clouds
1218,Colombo,LK,6.9319,79.8478,84.15,53,2,6.11,Clear
1219,Yuanping,CN,38.7153,112.7575,29.48,22,0,13.67,Clear
1220,Tessalit,ML,20.1986,1.0114,53.87,20,0,13.31,Clear
1221,Miracema Do Tocantins,BR,-9.5618,-48.3967,74.34,85,56,1.39,Clouds
1222,Ketchikan,US,55.3422,-131.6461,46.38,93,100,14.97,Rain
1223,Tifton,US,31.4505,-83.5085,67.96,83,0,6.91,Clear
1224,Yenagoa,NG,4.9247,6.2642,75.61,89,7,0.38,Clear
1225,Toppenish,US,46.3774,-120.3087,30.81,83,74,0.45,Clouds
1226,Fergus Falls,US,46.283,-96.0776,-0.81,73,100,16.11,Clouds
1227,Zarate,AR,-34.0981,-59.0286,69.94,98,1,1.99,Clear
1228,High Level,CA,58.5169,-117.136,-14.69,76,75,6.91,Clouds
1229,Kharan,PK,28.5833,65.4167,57.92,16,0,5.75,Clear
1230,Moreira Sales,BR,-24.0622,-53.0069,70.74,95,100,10.69,Clouds
1231,Narrabri,AU,-30.3167,149.7833,80.69,32,37,17.27,Clouds
1232,Conde,BR,-7.2597,-34.9075,76.46,88,20,4.61,Clouds
1233,Qixingtai,CN,30.4135,111.8874,50.45,37,0,3.85,Clear
1234,Clearwater,US,27.9659,-82.8001,67.91,86,0,4.0,Clear
1235,Didao,CN,45.3667,130.8,8.73,71,72,12.08,Clouds
1236,Sao Felix Do Xingu,BR,-6.6447,-51.995,69.55,95,13,0.72,Clouds
1237,Gold Coast,AU,-28.0,153.4333,81.0,65,40,14.0,Clouds
1238,Barentu,ER,15.1139,37.5928,71.87,62,6,4.63,Clear
1239,Fredericksburg,US,38.3032,-77.4605,63.21,85,40,3.0,Clouds
1240,Price,US,39.5994,-110.8107,19.42,68,6,6.85,Clear
1241,Mulchen,CL,-37.7167,-72.2333,55.38,98,55,4.14,Clouds
1242,Istok,XK,42.7808,20.4875,25.16,73,97,2.21,Clouds
1243,Christchurch,NZ,-43.5333,172.6333,63.95,87,100,1.01,Clouds
1244,Evansville,US,37.9748,-87.5558,24.87,87,100,4.0,Clouds
1245,Parkes,AU,-33.1333,148.1833,79.36,30,3,3.0,Clear
1246,Scarborough,GB,54.2797,-0.4044,41.54,83,100,1.99,Rain
1247,Eyl,SO,7.9803,49.8164,78.06,54,4,17.34,Clear
1248,Thoen,TH,17.6129,99.2161,94.55,29,52,3.47,Clouds
1249,Ewo,CG,-0.8725,14.8206,74.77,82,100,2.73,Clouds
1250,Mananjary,MG,-21.2167,48.3333,78.55,88,83,14.16,Rain
1251,Suraabad,AZ,40.8192,49.4687,42.98,75,30,5.26,Clouds
1252,Dromolaxia,CY,34.8761,33.586,51.98,89,40,5.75,Clouds
1253,Haicheng,CN,40.8516,122.7475,18.05,38,14,12.66,Clouds
1254,Konotop,UA,51.2403,33.2026,17.19,96,93,9.37,Clouds
1255,Mantua,IT,45.1667,10.7833,47.7,89,79,1.01,Clouds
1256,Barstow,US,34.8986,-117.0228,46.49,28,17,5.14,Clouds
1257,Ilinskiy,RU,55.619,38.1182,21.58,92,99,2.24,Mist
1258,Craig,US,40.5153,-107.5464,9.36,71,100,0.0,Clouds
1259,Moindou,NC,-21.6924,165.677,87.75,79,91,9.66,Rain
1260,Wenzhou,CN,27.9994,120.6668,47.05,72,100,4.83,Clouds
1261,Guaraniacu,BR,-25.1008,-52.8781,66.29,99,100,4.32,Clouds
1262,Santa Cruz De La Palma,ES,28.6835,-17.7642,64.13,82,0,4.61,Clear
1263,Bahia Blanca,AR,-38.7196,-62.2724,70.48,63,35,2.48,Clouds
1264,Strangnas,SE,59.3774,17.0312,36.36,97,100,11.1,Clouds
1265,Dawlatabad,AF,36.4141,64.9053,48.43,37,100,9.48,Clouds
1266,Chara,RU,56.9064,118.2631,-9.22,94,76,1.66,Clouds
1267,Gazli,UZ,40.1333,63.45,46.47,44,71,12.95,Clouds
1268,Dryden,CA,49.7833,-92.7503,-9.11,64,75,8.05,Clouds
1269,Paita,PE,-5.0892,-81.1144,70.65,84,74,7.87,Clouds
1270,Mwinilunga,ZM,-11.7358,24.4293,62.1,98,100,3.78,Clouds
1271,Shieli,KZ,44.1667,66.75,37.0,71,21,9.28,Clouds
1272,Muravlenko,RU,63.7898,74.523,16.86,97,99,3.6,Clouds
1273,Formosa Do Rio Preto,BR,-11.0483,-45.1931,70.2,84,10,2.21,Clear
1274,Paragominas,BR,-2.9667,-47.4833,71.38,99,94,1.74,Clouds
1275,Chake Chake,TZ,-5.2459,39.7666,83.86,65,100,10.2,Clouds
1276,Merrill,US,45.1805,-89.6835,-12.28,79,0,0.0,Clear
1277,Zyryanovsk,KZ,49.7386,84.2719,-0.99,94,67,1.54,Clouds
1278,Mana,GF,5.6592,-53.7767,75.79,90,92,10.71,Clouds
1279,Souroti,GR,40.4727,23.092,40.05,58,20,4.0,Clouds
1280,Verkhnevilyuysk,RU,63.4453,120.3167,-12.42,94,67,3.71,Clouds
1281,Kyren,RU,51.6828,102.1408,16.92,79,83,1.19,Clouds
1282,Tocopilla,CL,-22.092,-70.1979,67.64,76,9,5.01,Clear
1283,Makinsk,KZ,52.6292,70.4169,12.83,79,75,10.58,Clouds
1284,Arenapolis,BR,-14.4503,-56.8461,71.56,97,74,3.29,Rain
1285,Windhoek,NA,-22.5594,17.0832,66.11,73,40,0.0,Clouds
1286,Yeroham,IL,30.9872,34.9314,47.53,64,26,10.29,Clouds
1287,Malangwa,NP,26.8568,85.5581,67.59,57,99,16.15,Clouds
1288,La Ronge,CA,55.1001,-105.2842,-18.15,69,0,4.61,Clear
1289,Manadhoo,MV,5.7667,73.3833,81.41,73,38,12.41,Clouds
1290,Saint-Ambroise,CA,48.5501,-71.3324,1.89,89,100,4.72,Clouds
1291,Zlynka,RU,52.4267,31.7378,17.38,98,72,5.73,Clouds
1292,Kotma,IN,23.2,81.9667,70.52,35,0,11.86,Clear
1293,Tripoli,LY,32.8752,13.1875,52.34,83,0,7.31,Clear
1294,San Anselmo,US,37.9747,-122.5616,54.34,77,0,0.0,Clear
1295,Chicama,PE,-7.8447,-79.1469,70.59,77,62,4.65,Clouds
1296,Tuy Hoa,VN,13.0833,109.3,73.72,87,87,13.91,Clouds
1297,Aksarka,RU,66.5606,67.7975,-1.08,97,99,0.63,Clouds
1298,Hobyo,SO,5.3505,48.5268,79.56,62,50,19.8,Clouds
1299,Pao De Acucar,BR,-9.7483,-37.4367,76.39,80,100,5.03,Clouds
1300,Mount Darwin,ZW,-16.7725,31.5838,73.63,80,89,1.3,Clouds
1301,Ordu,TR,40.9086,37.6845,29.43,97,100,8.48,Snow
1302,Rio Gallegos,AR,-51.6226,-69.2181,44.65,70,75,9.22,Clouds
1303,Tahe,CN,52.3333,124.7333,3.52,77,75,10.33,Clouds
1304,Harer,ET,9.3094,42.1258,67.95,7,30,4.29,Clouds
1305,Misratah,LY,32.3754,15.0925,55.4,70,0,9.42,Clear
1306,Yarada,IN,17.65,83.2667,80.92,61,40,10.36,Haze
1307,Coleraine,GB,55.1333,-6.6667,41.04,86,99,19.22,Clouds
1308,Houma,US,29.5958,-90.7195,45.0,88,100,11.01,Clouds
1309,Balingasay,PH,16.3573,119.8564,81.09,70,12,9.57,Clouds
1310,Virginia Beach,US,36.8529,-75.978,64.62,74,100,19.3,Clouds
1311,Agbor,NG,6.2518,6.1934,72.77,89,11,1.5,Clouds
1312,Carrickfergus,GB,54.7158,-5.8058,36.54,89,70,3.0,Clouds
1313,Pa Daet,TH,19.5049,99.9924,83.34,36,21,0.72,Clouds
1314,Anito,PH,12.4497,125.2886,75.4,86,100,8.9,Clouds
1315,Dauphin,CA,51.1494,-100.0502,-21.86,76,0,6.91,Clear
1316,Gushikawa,JP,26.3544,127.8686,63.63,77,100,16.11,Clouds
1317,Prado,BR,-17.3411,-39.2208,75.65,90,80,5.48,Clouds
1318,Chunoyar,RU,57.4467,97.3217,16.45,91,100,7.74,Snow
1319,Terrak,NO,65.087,12.3715,32.02,88,100,14.07,Snow
1320,Pascagoula,US,30.3658,-88.5561,55.62,95,100,9.22,Rain
1321,Kendari,ID,-3.945,122.4989,88.05,59,49,6.35,Clouds
1322,Riberalta,BO,-10.9833,-66.1,73.51,96,100,2.51,Clouds
1323,Ajaccio,FR,42.0,8.9167,48.36,87,0,4.61,Clear
1324,Kalianget,ID,-7.05,113.9333,83.91,72,93,3.36,Clouds
1325,Pirajui,BR,-21.9986,-49.4572,70.21,94,100,5.12,Rain
1326,Tutoia,BR,-2.7619,-42.2744,79.7,81,74,10.42,Rain
1327,Moerai,PF,-22.4333,-151.3333,79.0,79,100,17.81,Rain
1328,Waingapu,ID,-9.6567,120.2641,88.02,64,67,16.58,Rain
1329,Dedovichi,RU,57.5517,29.9502,1.0,100,98,2.01,Clouds
1330,Wladyslawowo,PL,54.7909,18.4009,40.93,97,100,9.73,Clouds
1331,Kaunas,LT,54.9,23.9,23.18,86,100,6.91,Clouds
1332,Soe,ID,-9.8607,124.284,80.26,59,66,8.68,Clouds
1333,Lithakia,GR,37.7167,20.8333,40.59,48,12,3.2,Clouds
1334,Yichang,CN,30.7144,111.2847,52.27,39,26,3.8,Clouds
1335,Shubarshi,KZ,48.5872,57.1869,25.0,81,100,17.02,Clouds
1336,Vikarabad,IN,17.3333,77.9,74.79,26,25,9.01,Clouds
1337,Khartoum,SD,15.5518,32.5324,67.01,21,28,1.99,Clouds
1338,Chisec,GT,15.8167,-90.2833,69.82,89,11,2.01,Clouds
1339,Quimper,FR,48.0,-4.1,49.6,87,100,8.05,Clouds
1340,Palmas,BR,-10.2128,-48.3603,75.07,94,20,4.61,Clouds
1341,Forestville,US,38.8451,-76.875,60.26,90,20,18.41,Rain
1342,Powell River,CA,49.8496,-124.5361,42.8,97,100,4.83,Clouds
1343,Valparaiso,CL,-33.0393,-71.6273,61.72,88,0,5.75,Clear
1344,Ushtobe,KZ,45.2514,77.9838,26.96,80,71,7.14,Clouds
1345,Maiduguri,NG,11.8464,13.1603,59.4,55,52,6.85,Clouds
1346,Piombino,IT,42.9348,10.5221,54.46,76,100,1.01,Clouds
1347,Sao Jose De Ribamar,BR,-2.5619,-44.0542,80.98,85,92,11.39,Clouds
1348,Hagere Selam,ET,6.4833,38.5167,59.16,41,82,2.28,Clouds
1349,Tyup,KG,42.7276,78.3648,24.33,78,87,2.93,Clouds
1350,Hermiston,US,45.8404,-119.2895,40.42,83,14,1.01,Clouds
1351,Isla Vista,US,34.4133,-119.861,56.82,47,31,4.38,Clouds
1352,Cozumel,MX,20.5083,-86.9458,78.12,87,0,9.98,Clear
1353,Keuruu,FI,62.2667,24.7,14.18,96,100,7.92,Clouds
1354,Playa Vicente,MX,17.8333,-95.8167,70.34,86,53,11.16,Clouds
1355,Maarianhamina,AX,60.0973,19.9348,33.66,93,100,20.71,Snow
1356,Itajuipe,BR,-14.6781,-39.375,74.44,89,90,0.4,Clouds
1357,Ginda,IN,30.6945,78.4932,34.77,74,91,3.56,Snow
1358,Boadilla Del Monte,ES,40.405,-3.8784,49.14,83,0,0.0,Clear
1359,Tarakan,ID,3.3,117.6333,87.3,66,40,9.22,Clouds
1360,Awbari,LY,26.5921,12.7805,44.1,64,0,6.85,Clear
1361,Sal Rei,CV,16.1833,-22.9167,68.56,82,0,14.05,Clear
1362,Pokrovsk,UA,48.282,37.1758,27.41,95,100,8.05,Clouds
1363,Castelldefels,ES,41.2779,1.9703,53.15,76,20,11.5,Clouds
1364,Mnogovershinnyy,RU,53.9353,139.9242,1.02,89,100,6.62,Clouds
1365,Ca Mau,VN,9.1769,105.15,92.35,41,42,18.66,Clouds
1366,Andilamena,MG,-17.0167,48.5833,68.83,86,100,6.2,Clouds
1367,Yankton,US,42.8711,-97.3973,10.11,26,58,11.21,Clouds
1368,Koumra,TD,8.9126,17.5539,70.54,14,50,8.1,Clouds
1369,Urumqi,CN,43.801,87.6005,4.15,85,75,2.24,Fog
1370,Chaoyang,CN,41.5703,120.4586,19.53,44,0,15.99,Clear
1371,Aniva,RU,46.7144,142.5294,23.11,76,81,16.67,Clouds
1372,Cihuatlan,MX,19.2366,-104.5651,66.34,72,34,4.05,Clouds
1373,Leh,IN,34.1667,77.5833,11.32,87,100,0.72,Clouds
1374,Turukhansk,RU,65.8167,87.9833,11.89,94,100,12.39,Snow
1375,Arbazh,RU,57.6804,48.3065,12.27,96,100,6.29,Clouds
1376,Panlaitan,PH,12.1191,119.8486,83.32,68,40,6.6,Clouds
1377,Storsteinnes,NO,69.2408,19.2344,21.2,86,100,12.88,Clouds
1378,Salumbar,IN,24.1333,74.05,71.08,23,0,5.46,Clear
1379,Ondjiva,AO,-17.0667,15.7333,71.47,48,73,0.78,Clouds
1380,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,30.79,47,75,15.66,Clouds
1381,Bloomingdale,US,27.8936,-82.2404,67.86,86,0,1.01,Clear
1382,Asasa,ET,7.1,39.2,60.33,37,99,2.55,Clouds
1383,Praya,CV,14.9215,-23.5087,69.96,79,0,12.06,Clear
1384,Gamba,GA,-2.65,10.0,73.72,89,100,3.71,Clouds
1385,Aras,ES,42.5617,-2.356,32.41,93,0,4.61,Clear
1386,Paso De Carrasco,UY,-34.8603,-56.0522,73.94,94,90,0.0,Clouds
1387,Tigil,RU,57.8,158.6667,9.66,95,82,4.85,Clouds
1388,Annau,TM,37.8876,58.516,55.78,28,66,2.04,Clouds
1389,Dalbandin,PK,28.8947,64.4101,54.81,19,0,7.4,Clear
1390,Rawah,IQ,34.4816,41.9093,52.03,54,80,12.66,Clouds
1391,Mountain Home,US,43.133,-115.6912,22.42,85,46,6.51,Clouds
1392,Rochester,US,43.1548,-77.6156,21.31,92,100,3.0,Snow
1393,Kanigoro,ID,-8.13,112.219,86.25,61,100,7.34,Clouds
1394,Chivay,PE,-15.6383,-71.6011,46.31,65,100,3.67,Clouds
1395,Kapuskasing,CA,49.4169,-82.4331,-28.7,100,30,3.29,Clouds
1396,Monrovia,LR,6.3005,-10.7969,74.97,93,17,4.41,Clouds
1397,Jipijapa,EC,-1.3333,-80.5833,69.96,88,95,4.65,Rain
1398,Palmares,BR,-8.6833,-35.5917,73.99,85,88,2.86,Clouds
1399,Khoy,IR,38.5504,44.9535,29.7,66,51,2.86,Clouds
1400,Khanpur,PK,28.6453,70.6567,67.75,28,0,9.62,Clear
1401,Cabedelo,BR,-6.9811,-34.8339,77.67,77,98,12.97,Clouds
1402,Galeana,MX,24.8333,-100.0667,46.31,77,94,3.69,Clouds
1403,San Jeronimito,MX,17.55,-101.3333,70.03,74,0,4.45,Clear
1404,Sawai Madhopur,IN,25.9833,76.3667,65.28,35,0,6.46,Clear
1405,Ramygala,LT,55.5167,24.3,23.22,95,79,9.55,Clouds
1406,Piacabucu,BR,-10.4056,-36.4344,76.8,77,72,7.05,Clouds
1407,Bialystok,PL,53.1333,23.15,33.21,92,100,9.1,Clouds
1408,Gubkinskiy,RU,64.434,76.5026,17.67,96,100,7.0,Clouds
1409,Huaral,PE,-11.495,-77.2078,70.5,79,100,3.67,Clouds
1410,Taldan,RU,53.6667,124.8,4.08,62,95,10.42,Clouds
1411,Oriximina,BR,-1.7656,-55.8661,72.99,97,98,6.17,Clouds
1412,Dumabato,PH,16.3167,121.7,80.62,65,85,3.29,Clouds
1413,Saint Anthony,US,45.0205,-93.218,1.92,66,90,1.01,Clouds
1414,Shizunai,JP,42.3339,142.3669,28.36,60,99,19.82,Clouds
1415,Barcelos,PT,41.5388,-8.6151,51.91,81,100,0.98,Clouds
1416,Djibo,BF,14.1022,-1.6306,63.32,16,3,11.03,Clear
1417,Sao Miguel Do Tapuio,BR,-5.5036,-41.3233,72.55,73,70,1.05,Clouds
1418,Naraini,IN,25.1833,80.4833,70.61,35,0,9.4,Clear
1419,Veraval,IN,20.9,70.3667,72.05,30,6,1.95,Clear
1420,Borovskoy,KZ,53.8,64.15,20.66,82,100,15.26,Clouds
1421,Paoua,CF,7.2427,16.4406,64.18,20,57,5.14,Clouds
1422,Gazanjyk,TM,39.2446,55.5154,55.17,30,19,2.1,Clouds
1423,Maputo,MZ,-25.9653,32.5892,81.23,86,34,4.0,Clouds
1424,Santa Rita,BR,-7.1139,-34.9781,77.67,88,20,4.61,Clouds
1425,Brewer,US,44.7967,-68.7614,32.85,92,100,4.0,Snow
1426,Torres,BR,-29.3353,-49.7269,76.82,92,62,8.14,Clouds
1427,Lahaina,US,20.8783,-156.6825,73.81,79,5,7.87,Clear
1428,Haftoni,AZ,38.7632,48.7622,49.71,57,0,2.3,Clear
1429,West Islip,US,40.7062,-73.3062,50.25,86,100,7.0,Clouds
1430,Jasper,US,37.2001,-94.3502,17.65,81,100,3.0,Snow
1431,Nuevo Progreso,MX,23.1667,-97.95,55.6,62,64,5.99,Clouds
1432,Los Lunas,US,34.8062,-106.7334,22.28,66,24,0.94,Clouds
1433,Merauke,ID,-8.4667,140.3333,84.94,71,100,11.01,Clouds
1434,Inyonga,TZ,-6.7167,32.0667,68.65,89,100,3.44,Rain
1435,Sexsmith,CA,55.35,-118.786,-4.41,97,100,6.2,Snow
1436,Rudnogorsk,RU,57.2639,103.7519,9.18,90,100,7.4,Clouds
1437,Cefalu,IT,38.0386,14.0229,55.36,35,59,3.0,Clouds
1438,Brandfort,ZA,-28.7001,26.4597,69.24,54,51,7.78,Rain
1439,Pringsewu,ID,-5.3582,104.9744,85.62,69,73,4.47,Clouds
1440,Nizhniy Kuranakh,RU,58.8353,125.4869,-4.04,90,100,5.7,Clouds
1441,Akividu,IN,16.6,81.3833,80.78,57,68,10.07,Clouds
1442,Prieska,ZA,-29.6641,22.7474,72.39,39,0,6.67,Clear
1443,Qianan,CN,44.9932,124.0581,8.87,71,19,9.13,Clouds
1444,Collecchio,IT,44.754,10.2184,43.14,91,85,1.19,Clouds
1445,Ylojarvi,FI,61.5563,23.5961,17.78,94,100,10.36,Clouds
1446,Santa Quiteria,BR,-4.3319,-40.1567,72.45,88,97,1.36,Clouds
1447,Sananduva,BR,-27.9497,-51.8067,65.93,98,97,2.71,Rain
1448,Mangaratiba,BR,-22.9597,-44.0406,73.81,89,77,2.73,Clouds
1449,Rancho Palos Verdes,US,33.7445,-118.387,59.52,66,11,2.35,Clouds
1450,Puerto Madryn,AR,-42.7692,-65.0385,71.92,50,100,16.96,Clouds
1451,Yuncheng,CN,35.0231,110.9928,40.3,28,25,16.24,Clouds
1452,Port Augusta,AU,-32.5,137.7667,88.7,23,1,14.97,Clear
1453,Mazyr,BY,52.0495,29.2456,0.72,100,94,3.71,Clouds
1454,Garden City,US,42.3256,-83.331,19.94,81,100,5.99,Clouds
1455,Normandin,CA,48.8333,-72.5321,-8.37,91,100,4.12,Clouds
1456,Brasileia,BR,-11.0161,-68.7481,72.66,99,100,2.62,Clouds
1457,Saint-Leu,RE,-21.15,55.2833,83.26,80,100,12.37,Rain
1458,Bayir,TR,37.2687,28.2167,41.52,90,42,8.21,Clouds
1459,Carmo Do Paranaiba,BR,-19.0008,-46.3161,63.75,96,100,1.83,Clouds
1460,Valle De Guadalupe,MX,21.0,-102.6167,52.95,41,37,5.35,Clouds
1461,Colon,PA,9.3592,-79.9014,78.24,88,8,8.88,Clear
1462,Capreol,CA,46.706,-80.9225,-7.46,65,30,1.01,Clouds
1463,Masunga,BW,-20.6246,27.4488,73.31,66,14,6.24,Clouds
1464,Tabou,CI,4.423,-7.3528,76.98,85,15,0.49,Rain
1465,Aliwal North,ZA,-30.6937,26.7114,69.19,65,100,7.54,Clouds
1466,Turayf,SA,31.6725,38.6637,45.09,62,60,8.57,Clouds
1467,Ola,RU,59.5833,151.2833,3.11,74,59,11.81,Clouds
1468,Alekseyevsk,RU,57.8406,108.3492,13.6,92,100,10.11,Snow
1469,Jacqueville,CI,5.2052,-4.4146,76.91,78,5,1.66,Clear
1470,Wilmington Island,US,32.0036,-80.9737,66.04,74,0,9.22,Clear
1471,Kokomo,US,40.4864,-86.1336,19.92,93,40,1.01,Clouds
1472,Whitehorse,CA,60.7161,-135.0538,-5.98,99,100,2.24,Snow
1473,Dawei,MM,14.0833,98.2,90.79,46,23,10.38,Clouds
1474,Renukut,IN,24.2,83.0333,72.45,36,2,12.01,Clear
1475,Tupik,RU,54.4253,119.9327,-0.69,71,51,5.1,Clouds
1476,Den Helder,NL,52.9599,4.7593,48.18,89,100,20.0,Clouds
1477,Parola,IN,20.8833,75.1167,74.84,31,2,5.86,Clear
1478,Jacmel,HT,18.2342,-72.5347,71.44,80,0,1.54,Clear
1479,Mokokchung,IN,26.3333,94.5333,60.53,51,64,4.54,Clouds
1480,Auburndale,US,28.0653,-81.7887,67.44,82,0,1.01,Clear
1481,La Maddalena,IT,41.2142,9.4083,53.76,71,100,12.97,Clouds
1482,Plyussa,RU,58.4308,29.3654,1.6,100,97,2.71,Clouds
1483,Lexington,US,37.9887,-84.4777,31.89,79,100,10.36,Mist
1484,Onguday,RU,50.75,86.15,9.9,85,69,3.02,Clouds
1485,Akot,IN,21.0964,77.0586,74.68,19,1,7.81,Clear
1486,Kedougou,SN,12.5579,-12.1743,70.57,17,0,2.68,Clear
1487,Bulungu,CD,-4.55,18.6,68.58,97,100,3.6,Clouds
1488,Nyakabindi,TZ,-2.6333,33.9833,68.41,79,100,3.24,Clouds
1489,Itaporanga,BR,-7.3044,-38.1503,74.82,71,84,5.1,Clouds
1490,Agadez,NE,19.75,10.25,46.53,34,0,8.61,Clear
1491,Cradock,ZA,-32.1642,25.6192,60.31,83,71,7.47,Clouds
1492,Unguia,CO,8.0434,-77.0945,73.69,95,18,3.51,Clouds
1493,Delijan,IR,33.9905,50.6838,48.22,27,29,6.82,Clouds
1494,Foshan,CN,23.0268,113.1315,60.1,48,70,12.12,Clouds
1495,Koshki,RU,54.2091,50.4677,32.16,99,100,9.95,Snow
1496,Lyngseidet,NO,69.5763,20.2189,21.29,81,95,27.51,Clouds
1497,Black Diamond,US,47.3087,-122.0032,45.68,84,100,1.01,Clouds
1498,Setubal,PT,38.5244,-8.8882,54.79,80,97,4.14,Clouds
1499,Arkansas City,US,37.062,-97.0384,18.63,62,100,8.05,Clouds
1500,Baghdad,IQ,33.3406,44.4009,55.31,58,40,6.91,Clouds
1501,San Juan,AR,-31.5375,-68.5364,68.58,62,3,22.32,Clear
1502,Pipri,IN,19.8,75.5333,72.97,33,27,6.2,Clouds
1503,Khromtau,KZ,50.2503,58.4347,17.73,88,100,12.48,Clouds
1504,Balsas,BR,-7.5325,-46.0356,74.32,80,85,1.23,Clouds
1505,Marienburg,PL,54.0359,19.0266,39.11,99,100,7.74,Rain
1506,Arang,IN,21.2,81.9667,79.12,38,5,12.84,Clear
1507,Nantucket,US,41.2835,-70.0995,52.25,94,100,12.66,Rain
1508,Grand Forks,US,47.9417,-97.4337,-2.22,92,100,17.27,Snow
1509,Casper,US,42.8666,-106.3131,13.8,66,44,12.21,Clouds
1510,Hanzhong,CN,33.0728,107.0303,48.96,45,33,3.06,Clouds
1511,West Point,US,33.6076,-88.6503,36.36,96,100,11.5,Snow
1512,Unity,CA,52.4501,-109.1682,-21.75,98,87,2.15,Clouds
1513,Oruro,BO,-17.9833,-67.15,46.2,84,94,9.04,Clouds
1514,Camacha,PT,33.0833,-16.3333,60.22,94,40,5.75,Clouds
1515,Barabai,ID,-2.5833,115.3833,83.07,78,100,1.88,Clouds
1516,Aasiaat,GL,68.7098,-52.8699,10.6,76,100,16.98,Clouds
1517,Nefteyugansk,RU,61.0998,72.6035,19.65,93,99,12.53,Clouds
1518,Villazon,BO,-22.0866,-65.5942,47.59,90,59,4.83,Clouds
1519,Mattru,SL,7.6244,-11.8332,68.68,98,7,2.26,Clear
1520,Bitterfeld,DE,51.6167,12.3167,43.41,82,100,11.83,Clouds
1521,Amazar,RU,53.858,120.875,7.25,55,75,9.31,Clouds
1522,Swidnica,PL,50.8438,16.4886,40.68,89,100,7.27,Clouds
1523,Ati,TD,13.2154,18.3353,59.14,23,32,13.31,Clouds
1524,Maningrida,AU,-12.0667,134.2667,85.91,66,100,13.13,Rain
1525,Ust-Kulom,RU,61.6864,53.6902,6.15,98,88,2.66,Clouds
1526,Vredendal,ZA,-31.6683,18.5012,65.79,61,0,3.2,Clear
1527,Tezu,IN,27.9167,96.1667,75.0,29,67,3.8,Clouds
1528,Zanjan,IR,36.6736,48.4787,34.14,74,7,5.66,Clear
1529,Sikasso,ML,10.9167,-7.0,66.33,17,4,4.14,Clear
1530,Antigonish,CA,45.6169,-61.9986,36.12,95,100,4.0,Snow
1531,Jiwani,PK,25.05,61.7417,71.65,38,0,6.26,Clear
1532,Bandrele,YT,-12.9067,45.1914,85.75,74,75,9.22,Clouds
1533,Langenzenn,DE,49.5,10.8,42.21,86,75,3.0,Clouds
1534,Balkhash,KZ,46.844,74.9804,7.41,72,0,15.66,Clear
1535,San Jose,US,37.3394,-121.895,53.91,63,20,0.0,Clouds
1536,Tyler,US,32.3513,-95.3011,26.38,90,100,3.0,Clouds
1537,Moree,AU,-29.4667,149.85,83.46,31,8,19.28,Clear
1538,Nyrob,RU,60.733,56.7202,3.47,98,100,3.02,Clouds
1539,Kholodnyy,RU,62.7167,147.95,-15.75,90,80,4.72,Clouds
1540,Teeli,RU,51.0333,90.2333,-3.86,91,27,3.02,Clouds
1541,Abaete,BR,-19.16,-45.4458,68.67,95,89,4.97,Clouds
1542,Peniche,PT,39.3558,-9.3811,54.88,83,98,8.08,Clouds
1543,Van,TR,38.4924,43.3831,29.55,93,75,3.44,Mist
1544,Safford,US,32.834,-109.7076,40.12,33,0,7.36,Clear
1545,Sorochinsk,RU,52.4338,53.1583,28.62,88,100,13.73,Clouds
1546,Shenzhen,CN,22.5455,114.0683,66.15,79,21,9.26,Clouds
1547,Ueckermunde,DE,53.7379,14.0447,44.56,93,100,9.48,Clouds
1548,Norfolk,US,42.1668,-71.2495,51.94,96,100,1.99,Rain
1549,Gwadar,PK,25.1216,62.3254,71.6,33,0,6.71,Clear
